Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Organism Part],Term Source 2 REF,Term Source 2 Accession,Experimental Condition [Fluorescent Labels],Comment [Fluorescent Label Reference DOIs],Image File,Comment [Image File Path],Comment [Image File Type],Channels
membranes_actin_seg,00E41C184C_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; 6xUAS:tagRFPt-UtrCH,10.1016/j.devcel.2006.02.019; study publication,00E41C184C_8bit_lynEGFP_seg.tif,./00E41C184C/00E41C184C_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_actin_seg,296696DB86_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; 6xUAS:tagRFPt-UtrCH,10.1016/j.devcel.2006.02.019; study publication,296696DB86_8bit_lynEGFP_seg.tif,./296696DB86/296696DB86_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_actin_seg,2BDB74A7D6_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; 6xUAS:tagRFPt-UtrCH,10.1016/j.devcel.2006.02.019; study publication,2BDB74A7D6_8bit_lynEGFP_seg.tif,./2BDB74A7D6/2BDB74A7D6_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_actin_seg,2FC33D7301_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; 6xUAS:tagRFPt-UtrCH,10.1016/j.devcel.2006.02.019; study publication,2FC33D7301_8bit_lynEGFP_seg.tif,./2FC33D7301/2FC33D7301_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_actin_seg,39E81EDC34_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; 6xUAS:tagRFPt-UtrCH,10.1016/j.devcel.2006.02.019; study publication,39E81EDC34_8bit_lynEGFP_seg.tif,./39E81EDC34/39E81EDC34_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_actin_seg,567C0C9CB6_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; 6xUAS:tagRFPt-UtrCH,10.1016/j.devcel.2006.02.019; study publication,567C0C9CB6_8bit_lynEGFP_seg.tif,./567C0C9CB6/567C0C9CB6_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_actin_seg,608BEE23AA_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; 6xUAS:tagRFPt-UtrCH,10.1016/j.devcel.2006.02.019; study publication,608BEE23AA_8bit_lynEGFP_seg.tif,./608BEE23AA/608BEE23AA_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_actin_seg,64484C06F9_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; 6xUAS:tagRFPt-UtrCH,10.1016/j.devcel.2006.02.019; study publication,64484C06F9_8bit_lynEGFP_seg.tif,./64484C06F9/64484C06F9_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_actin_seg,7427532FD9_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; 6xUAS:tagRFPt-UtrCH,10.1016/j.devcel.2006.02.019; study publication,7427532FD9_8bit_lynEGFP_seg.tif,./7427532FD9/7427532FD9_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_actin_seg,770CB12681_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; 6xUAS:tagRFPt-UtrCH,10.1016/j.devcel.2006.02.019; study publication,770CB12681_8bit_lynEGFP_seg.tif,./770CB12681/770CB12681_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_actin_seg,8D037347B9_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; 6xUAS:tagRFPt-UtrCH,10.1016/j.devcel.2006.02.019; study publication,8D037347B9_8bit_lynEGFP_seg.tif,./8D037347B9/8D037347B9_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_actin_seg,9B64B26626_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; 6xUAS:tagRFPt-UtrCH,10.1016/j.devcel.2006.02.019; study publication,9B64B26626_8bit_lynEGFP_seg.tif,./9B64B26626/9B64B26626_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_actin_seg,A07C79157A_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; 6xUAS:tagRFPt-UtrCH,10.1016/j.devcel.2006.02.019; study publication,A07C79157A_8bit_lynEGFP_seg.tif,./A07C79157A/A07C79157A_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_actin_seg,A96BA2AE1C_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; 6xUAS:tagRFPt-UtrCH,10.1016/j.devcel.2006.02.019; study publication,A96BA2AE1C_8bit_lynEGFP_seg.tif,./A96BA2AE1C/A96BA2AE1C_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_actin_seg,B2B1FB7EE0_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; 6xUAS:tagRFPt-UtrCH,10.1016/j.devcel.2006.02.019; study publication,B2B1FB7EE0_8bit_lynEGFP_seg.tif,./B2B1FB7EE0/B2B1FB7EE0_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_actin_seg,BCAAF27981_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; 6xUAS:tagRFPt-UtrCH,10.1016/j.devcel.2006.02.019; study publication,BCAAF27981_8bit_lynEGFP_seg.tif,./BCAAF27981/BCAAF27981_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_actin_seg,BCE9C7BBCB_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; 6xUAS:tagRFPt-UtrCH,10.1016/j.devcel.2006.02.019; study publication,BCE9C7BBCB_8bit_lynEGFP_seg.tif,./BCE9C7BBCB/BCE9C7BBCB_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_actin_seg,F465AE8B97_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; 6xUAS:tagRFPt-UtrCH,10.1016/j.devcel.2006.02.019; study publication,F465AE8B97_8bit_lynEGFP_seg.tif,./F465AE8B97/F465AE8B97_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_actin_seg,F80ACE04D5_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; 6xUAS:tagRFPt-UtrCH,10.1016/j.devcel.2006.02.019; study publication,F80ACE04D5_8bit_lynEGFP_seg.tif,./F80ACE04D5/F80ACE04D5_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_cisgolgi,1A3F9F428A,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-GM130(rat),10.1016/j.devcel.2006.02.019; 10.1242/jcs.026849,1A3F9F428A_8bit_lynEGFP.tif; 1A3F9F428A_8bit_mKate2GM130.tif,./1A3F9F428A/1A3F9F428A_8bit_lynEGFP.tif; ./1A3F9F428A/1A3F9F428A_8bit_mKate2GM130.tif,raw,lynEGFP:cell membranes; mKate2GM130:cis-Golgi
membranes_cisgolgi,544D6C59FD,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-GM130(rat),10.1016/j.devcel.2006.02.019; 10.1242/jcs.026849,544D6C59FD_8bit_lynEGFP.tif; 544D6C59FD_8bit_mKate2GM130.tif,./544D6C59FD/544D6C59FD_8bit_lynEGFP.tif; ./544D6C59FD/544D6C59FD_8bit_mKate2GM130.tif,raw,lynEGFP:cell membranes; mKate2GM130:cis-Golgi
membranes_cisgolgi,655E9D7D39,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-GM130(rat),10.1016/j.devcel.2006.02.019; 10.1242/jcs.026849,655E9D7D39_8bit_lynEGFP.tif; 655E9D7D39_8bit_mKate2GM130.tif,./655E9D7D39/655E9D7D39_8bit_lynEGFP.tif; ./655E9D7D39/655E9D7D39_8bit_mKate2GM130.tif,raw,lynEGFP:cell membranes; mKate2GM130:cis-Golgi
membranes_cisgolgi,6565C3193C,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-GM130(rat),10.1016/j.devcel.2006.02.019; 10.1242/jcs.026849,6565C3193C_8bit_lynEGFP.tif; 6565C3193C_8bit_mKate2GM130.tif,./6565C3193C/6565C3193C_8bit_lynEGFP.tif; ./6565C3193C/6565C3193C_8bit_mKate2GM130.tif,raw,lynEGFP:cell membranes; mKate2GM130:cis-Golgi
membranes_cisgolgi,8494E67C25,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-GM130(rat),10.1016/j.devcel.2006.02.019; 10.1242/jcs.026849,8494E67C25_8bit_lynEGFP.tif; 8494E67C25_8bit_mKate2GM130.tif,./8494E67C25/8494E67C25_8bit_lynEGFP.tif; ./8494E67C25/8494E67C25_8bit_mKate2GM130.tif,raw,lynEGFP:cell membranes; mKate2GM130:cis-Golgi
membranes_cisgolgi,BACFB0475A,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-GM130(rat),10.1016/j.devcel.2006.02.019; 10.1242/jcs.026849,BACFB0475A_8bit_lynEGFP.tif; BACFB0475A_8bit_mKate2GM130.tif,./BACFB0475A/BACFB0475A_8bit_lynEGFP.tif; ./BACFB0475A/BACFB0475A_8bit_mKate2GM130.tif,raw,lynEGFP:cell membranes; mKate2GM130:cis-Golgi
membranes_cisgolgi,D6B1A93BDE,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-GM130(rat),10.1016/j.devcel.2006.02.019; 10.1242/jcs.026849,D6B1A93BDE_8bit_lynEGFP.tif; D6B1A93BDE_8bit_mKate2GM130.tif,./D6B1A93BDE/D6B1A93BDE_8bit_lynEGFP.tif; ./D6B1A93BDE/D6B1A93BDE_8bit_mKate2GM130.tif,raw,lynEGFP:cell membranes; mKate2GM130:cis-Golgi
membranes_cisgolgi,DBD0449625,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-GM130(rat),10.1016/j.devcel.2006.02.019; 10.1242/jcs.026849,DBD0449625_8bit_lynEGFP.tif; DBD0449625_8bit_mKate2GM130.tif,./DBD0449625/DBD0449625_8bit_lynEGFP.tif; ./DBD0449625/DBD0449625_8bit_mKate2GM130.tif,raw,lynEGFP:cell membranes; mKate2GM130:cis-Golgi
membranes_cisgolgi,E63DB08265,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-GM130(rat),10.1016/j.devcel.2006.02.019; 10.1242/jcs.026849,E63DB08265_8bit_lynEGFP.tif; E63DB08265_8bit_mKate2GM130.tif,./E63DB08265/E63DB08265_8bit_lynEGFP.tif; ./E63DB08265/E63DB08265_8bit_mKate2GM130.tif,raw,lynEGFP:cell membranes; mKate2GM130:cis-Golgi
membranes_cisgolgi,E99A87B085,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-GM130(rat),10.1016/j.devcel.2006.02.019; 10.1242/jcs.026849,E99A87B085_8bit_lynEGFP.tif; E99A87B085_8bit_mKate2GM130.tif,./E99A87B085/E99A87B085_8bit_lynEGFP.tif; ./E99A87B085/E99A87B085_8bit_mKate2GM130.tif,raw,lynEGFP:cell membranes; mKate2GM130:cis-Golgi
membranes_cisgolgi,EE11691237,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-GM130(rat),10.1016/j.devcel.2006.02.019; 10.1242/jcs.026849,EE11691237_8bit_lynEGFP.tif; EE11691237_8bit_mKate2GM130.tif,./EE11691237/EE11691237_8bit_lynEGFP.tif; ./EE11691237/EE11691237_8bit_mKate2GM130.tif,raw,lynEGFP:cell membranes; mKate2GM130:cis-Golgi
membranes_cisgolgi_seg,1A3F9F428A_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-GM130(rat),10.1016/j.devcel.2006.02.019; 10.1242/jcs.026849,1A3F9F428A_8bit_lynEGFP_seg.tif,./1A3F9F428A/1A3F9F428A_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_cisgolgi_seg,544D6C59FD_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-GM130(rat),10.1016/j.devcel.2006.02.019; 10.1242/jcs.026849,544D6C59FD_8bit_lynEGFP_seg.tif,./544D6C59FD/544D6C59FD_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_cisgolgi_seg,655E9D7D39_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-GM130(rat),10.1016/j.devcel.2006.02.019; 10.1242/jcs.026849,655E9D7D39_8bit_lynEGFP_seg.tif,./655E9D7D39/655E9D7D39_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_cisgolgi_seg,6565C3193C_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-GM130(rat),10.1016/j.devcel.2006.02.019; 10.1242/jcs.026849,6565C3193C_8bit_lynEGFP_seg.tif,./6565C3193C/6565C3193C_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_cisgolgi_seg,8494E67C25_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-GM130(rat),10.1016/j.devcel.2006.02.019; 10.1242/jcs.026849,8494E67C25_8bit_lynEGFP_seg.tif,./8494E67C25/8494E67C25_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_cisgolgi_seg,BACFB0475A_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-GM130(rat),10.1016/j.devcel.2006.02.019; 10.1242/jcs.026849,BACFB0475A_8bit_lynEGFP_seg.tif,./BACFB0475A/BACFB0475A_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_cisgolgi_seg,D6B1A93BDE_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-GM130(rat),10.1016/j.devcel.2006.02.019; 10.1242/jcs.026849,D6B1A93BDE_8bit_lynEGFP_seg.tif,./D6B1A93BDE/D6B1A93BDE_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_cisgolgi_seg,DBD0449625_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-GM130(rat),10.1016/j.devcel.2006.02.019; 10.1242/jcs.026849,DBD0449625_8bit_lynEGFP_seg.tif,./DBD0449625/DBD0449625_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_cisgolgi_seg,E63DB08265_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-GM130(rat),10.1016/j.devcel.2006.02.019; 10.1242/jcs.026849,E63DB08265_8bit_lynEGFP_seg.tif,./E63DB08265/E63DB08265_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_cisgolgi_seg,E99A87B085_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-GM130(rat),10.1016/j.devcel.2006.02.019; 10.1242/jcs.026849,E99A87B085_8bit_lynEGFP_seg.tif,./E99A87B085/E99A87B085_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_cisgolgi_seg,EE11691237_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-GM130(rat),10.1016/j.devcel.2006.02.019; 10.1242/jcs.026849,EE11691237_8bit_lynEGFP_seg.tif,./EE11691237/EE11691237_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_earlyendo,02ED8CA0B9,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-Rab5a,10.1016/j.devcel.2006.02.019; study publication,02ED8CA0B9_8bit_lynEGFP.tif; 02ED8CA0B9_8bit_mKate2rab5.tif,./02ED8CA0B9/02ED8CA0B9_8bit_lynEGFP.tif; ./02ED8CA0B9/02ED8CA0B9_8bit_mKate2rab5.tif,raw,lynEGFP:cell membranes; mKate2rab5:early endosomes
membranes_earlyendo,26A9D7093E,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-Rab5a,10.1016/j.devcel.2006.02.019; study publication,26A9D7093E_8bit_lynEGFP.tif; 26A9D7093E_8bit_mKate2rab5.tif,./26A9D7093E/26A9D7093E_8bit_lynEGFP.tif; ./26A9D7093E/26A9D7093E_8bit_mKate2rab5.tif,raw,lynEGFP:cell membranes; mKate2rab5:early endosomes
membranes_earlyendo,3E0EE13177,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-Rab5a,10.1016/j.devcel.2006.02.019; study publication,3E0EE13177_8bit_lynEGFP.tif; 3E0EE13177_8bit_mKate2rab5.tif,./3E0EE13177/3E0EE13177_8bit_lynEGFP.tif; ./3E0EE13177/3E0EE13177_8bit_mKate2rab5.tif,raw,lynEGFP:cell membranes; mKate2rab5:early endosomes
membranes_earlyendo,47B31836B0,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-Rab5a,10.1016/j.devcel.2006.02.019; study publication,47B31836B0_8bit_lynEGFP.tif; 47B31836B0_8bit_mKate2rab5.tif,./47B31836B0/47B31836B0_8bit_lynEGFP.tif; ./47B31836B0/47B31836B0_8bit_mKate2rab5.tif,raw,lynEGFP:cell membranes; mKate2rab5:early endosomes
membranes_earlyendo,61E7CD2F27,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-Rab5a,10.1016/j.devcel.2006.02.019; study publication,61E7CD2F27_8bit_lynEGFP.tif; 61E7CD2F27_8bit_mKate2rab5.tif,./61E7CD2F27/61E7CD2F27_8bit_lynEGFP.tif; ./61E7CD2F27/61E7CD2F27_8bit_mKate2rab5.tif,raw,lynEGFP:cell membranes; mKate2rab5:early endosomes
membranes_earlyendo,81E0137C14,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-Rab5a,10.1016/j.devcel.2006.02.019; study publication,81E0137C14_8bit_lynEGFP.tif; 81E0137C14_8bit_mKate2rab5.tif,./81E0137C14/81E0137C14_8bit_lynEGFP.tif; ./81E0137C14/81E0137C14_8bit_mKate2rab5.tif,raw,lynEGFP:cell membranes; mKate2rab5:early endosomes
membranes_earlyendo,828AAFF38C,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-Rab5a,10.1016/j.devcel.2006.02.019; study publication,828AAFF38C_8bit_lynEGFP.tif; 828AAFF38C_8bit_mKate2rab5.tif,./828AAFF38C/828AAFF38C_8bit_lynEGFP.tif; ./828AAFF38C/828AAFF38C_8bit_mKate2rab5.tif,raw,lynEGFP:cell membranes; mKate2rab5:early endosomes
membranes_earlyendo,86AEB2E414,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-Rab5a,10.1016/j.devcel.2006.02.019; study publication,86AEB2E414_8bit_lynEGFP.tif; 86AEB2E414_8bit_mKate2rab5.tif,./86AEB2E414/86AEB2E414_8bit_lynEGFP.tif; ./86AEB2E414/86AEB2E414_8bit_mKate2rab5.tif,raw,lynEGFP:cell membranes; mKate2rab5:early endosomes
membranes_earlyendo,889D6DDB1F,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-Rab5a,10.1016/j.devcel.2006.02.019; study publication,889D6DDB1F_8bit_lynEGFP.tif; 889D6DDB1F_8bit_mKate2rab5.tif,./889D6DDB1F/889D6DDB1F_8bit_lynEGFP.tif; ./889D6DDB1F/889D6DDB1F_8bit_mKate2rab5.tif,raw,lynEGFP:cell membranes; mKate2rab5:early endosomes
membranes_earlyendo,D050E92E38,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-Rab5a,10.1016/j.devcel.2006.02.019; study publication,D050E92E38_8bit_lynEGFP.tif; D050E92E38_8bit_mKate2rab5.tif,./D050E92E38/D050E92E38_8bit_lynEGFP.tif; ./D050E92E38/D050E92E38_8bit_mKate2rab5.tif,raw,lynEGFP:cell membranes; mKate2rab5:early endosomes
membranes_earlyendo,D4846901BC,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-Rab5a,10.1016/j.devcel.2006.02.019; study publication,D4846901BC_8bit_lynEGFP.tif; D4846901BC_8bit_mKate2rab5.tif,./D4846901BC/D4846901BC_8bit_lynEGFP.tif; ./D4846901BC/D4846901BC_8bit_mKate2rab5.tif,raw,lynEGFP:cell membranes; mKate2rab5:early endosomes
membranes_earlyendo,D4974C20CF,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-Rab5a,10.1016/j.devcel.2006.02.019; study publication,D4974C20CF_8bit_lynEGFP.tif; D4974C20CF_8bit_mKate2rab5.tif,./D4974C20CF/D4974C20CF_8bit_lynEGFP.tif; ./D4974C20CF/D4974C20CF_8bit_mKate2rab5.tif,raw,lynEGFP:cell membranes; mKate2rab5:early endosomes
membranes_earlyendo,E75A7F5AE7,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-Rab5a,10.1016/j.devcel.2006.02.019; study publication,E75A7F5AE7_8bit_lynEGFP.tif; E75A7F5AE7_8bit_mKate2rab5.tif,./E75A7F5AE7/E75A7F5AE7_8bit_lynEGFP.tif; ./E75A7F5AE7/E75A7F5AE7_8bit_mKate2rab5.tif,raw,lynEGFP:cell membranes; mKate2rab5:early endosomes
membranes_earlyendo,E794F7AE68,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-Rab5a,10.1016/j.devcel.2006.02.019; study publication,E794F7AE68_8bit_lynEGFP.tif; E794F7AE68_8bit_mKate2rab5.tif,./E794F7AE68/E794F7AE68_8bit_lynEGFP.tif; ./E794F7AE68/E794F7AE68_8bit_mKate2rab5.tif,raw,lynEGFP:cell membranes; mKate2rab5:early endosomes
membranes_earlyendo_seg,02ED8CA0B9_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-Rab5a,10.1016/j.devcel.2006.02.019; study publication,02ED8CA0B9_8bit_lynEGFP_seg.tif,./02ED8CA0B9/02ED8CA0B9_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_earlyendo_seg,26A9D7093E_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-Rab5a,10.1016/j.devcel.2006.02.019; study publication,26A9D7093E_8bit_lynEGFP_seg.tif,./26A9D7093E/26A9D7093E_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_earlyendo_seg,3E0EE13177_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-Rab5a,10.1016/j.devcel.2006.02.019; study publication,3E0EE13177_8bit_lynEGFP_seg.tif,./3E0EE13177/3E0EE13177_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_earlyendo_seg,47B31836B0_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-Rab5a,10.1016/j.devcel.2006.02.019; study publication,47B31836B0_8bit_lynEGFP_seg.tif,./47B31836B0/47B31836B0_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
